id,year,number,unit,topic,question_text,question_image,table_headers,option_a,option_b,option_c,option_d,option_e,correct_answer,a mark,tagged
2015-03,2015,3,Our Dynamic Universe,"Forces, Energy and Power",A box of mass m rests on a slope as shown.[c]{{IMAGE}}[/c]Which row in the table shows the component of the weight acting down the slope and the component of the weight acting normal to the slope?,2015_Q03_Diagram.png,Component of weight acting down the slope | Component of weight acting normal to the slope,mg sinθ | mg cosθ,mg tanθ | mg sinθ,mg cosθ | mg sinθ,mg cosθ | mg tanθ,mg sinθ | mg tanθ,A,,1
2015-04,2015,4,Our Dynamic Universe,"Forces, Energy and Power",A person stands on bathroom scales in a lift.<br>The scales show a reading greater than the person’s weight.<br><br>The lift is moving,,,upwards with constant speed,downwards with constant speed,downwards with increasing speed,downwards with decreasing speed,upwards with decreasing speed,D,1,1
2015-05,2015,5,Our Dynamic Universe,"Forces, Energy and Power","A car of mass 900 kg pulls a caravan of mass 400 kg along a straight, horizontal road with an acceleration of 2.0 m s⁻².[c]{{IMAGE}}[/c]Assuming that the frictional forces on the caravan are negligible, the tension in the coupling between the car and the caravan is",2015_Q05_Diagram.png,,400 N,500 N,800 N,1800 N,2600 N,C,1,1
2015-06,2015,6,Our Dynamic Universe,"Forces, Energy and Power",Water flows at a rate of 6.25 × 10⁸ kg per minute over a waterfall.<br>The height of the waterfall is 108 m.<br><br>The total power delivered by the water in falling through the 108 m is,,,1.13 × 10⁹ W,1.10 × 10¹⁰ W,6.62 × 10¹¹ W,4.05 × 10¹² W,3.97 × 10¹³ W,B,1,1
2015-07,2015,7,Our Dynamic Universe,Special Relativity,A spacecraft is travelling at a constant speed of 0.60c relative to the Moon.<br>An observer on the Moon measures the length of the moving spacecraft to be 190 m.<br><br>The length of the spacecraft as measured by an astronaut on the spacecraft is,,,120 m,152 m,238 m,297 m,300 m,C,,1
2015-08,2015,8,Our Dynamic Universe,The Expanding Universe,A siren on an ambulance emits sound at a constant frequency of 750 Hz.<br>The ambulance is travelling at a constant speed of 25.0 m s⁻¹ towards a stationary observer.<br>The speed of sound in air is 340 m s⁻¹.<br><br>The frequency of the sound heard by the observer is,,,695 Hz,699 Hz,750 Hz,805 Hz,810 Hz,E,,1
2015-09,2015,9,Particles and Waves,The Standard Model,The emission of beta particles in radioactive decay is evidence for the existence of,,,quarks,electrons,gluons,neutrinos,bosons,D,,1
2015-10,2015,10,Particles and Waves,Forces on Charged Particles,"Two parallel metal plates X and Y in a vacuum have a potential difference V across them.[c]{{IMAGE}}[/c]An electron of charge e and mass m, initially at rest, is released from plate X.<br><br>The speed of the electron when it reaches plate Y is given by",2015_Q10_Diagram.png,,$$ \frac{2eV}{m} $$,$$ \sqrt{\frac{2eV}{m}} $$,$$ \sqrt{\frac{2V}{em}} $$,$$ \frac{2V}{em} $$,$$ \frac{2mV}{e} $$,B,1,1
2015-11,2015,11,Particles and Waves,Forces on Charged Particles,A potential difference of 2 kV is applied across two metal plates.<br>An electron passes between the metal plates and follows the path shown.[c]{{IMAGE}}[/c]<br>A student makes the following statements about changes that could be made to allow the electron to pass between the plates and reach the screen.<br>[s]I Increasing the initial speed of the electron could allow the electron to reach the screen.<br>II Increasing the potential difference across the plates could allow the electron to reach the screen.<br>III Reversing the polarity of the plates could allow the electron to reach the screen.[/s]Which of these statements is/are correct?,2015_Q11_Diagram.png,,I only,II only,III only,I and II only,I and III only,A,,1
2015-12,2015,12,Particles and Waves,Nuclear Reactions,The following statement describes a fusion reaction.<br>$${}_{1}^{2}\text{H} + {}_{1}^{2}\text{H} \rightarrow {}_{2}^{3}\text{He} + {}_{0}^{1}\text{n} + \text{energy}$$<br>The total mass of the particles before the reaction is 6.684 × 10⁻²⁷ kg.<br>The total mass of the particles after the reaction is 6.680 × 10⁻²⁷ kg.<br><br>The energy released in the reaction is,,,6.012 × 10⁻¹⁰ J,6.016 × 10⁻¹⁰ J,1.800 × 10⁻¹³ J,3.600 × 10⁻¹³ J,1.200 × 10⁻²¹ J,D,,1
2015-13,2015,13,Particles and Waves,Interference,"Two identical loudspeakers, L₁ and L₂, are operated at the same frequency and in phase with each other. An interference pattern is produced.[c]{{IMAGE}}[/c]At position P, which is the same distance from both loudspeakers, there is a maximum.<br>The next maximum is at position R, where L₁R = 5.6 m and L₂R = 5.3 m.<br>The speed of sound in air is 340 m s⁻¹.<br><br>The frequency of the sound emitted by the loudspeakers is",2015_Q13_Diagram.png,,8.8 × 10⁻⁴ Hz,3.1 × 10¹ Hz,1.0 × 10² Hz,1.1 × 10³ Hz,3.7 × 10³ Hz,D,1,1
2015-14,2015,14,Other,Uncertainties,An experiment is carried out to measure the wavelength of red light from a laser.<br>The following values for the wavelength are obtained.<br><br>[c]650 nm   640 nm   635 nm   648 nm   655 nm[/c]<br>The mean value for the wavelength and the approximate random uncertainty in the mean is,,,(645 ± 1) nm,(645 ± 4) nm,(646 ± 1) nm,(646 ± 4) nm,(3228 ± 20) nm,D,,1
2015-15,2015,15,Particles and Waves,Refraction of Light,Red light is used to investigate the critical angle of two materials P and Q.[c]{{IMAGE}}[/c]A student makes the following statements.<br>[s]I Material P has a higher refractive index than material Q.<br>II The wavelength of the red light is longer inside material P than inside material Q.<br>III The red light travels at the same speed inside materials P and Q.[/s]Which of these statements is/are correct?,2015_Q15_Diagram.png,,I only,II only,III only,I and II only,"I, II and III",A,1,1
2015-16,2015,16,Particles and Waves,Spectra,The diagram represents some electron transitions between energy levels in an atom.[c]{{IMAGE}}[/c]The radiation emitted with the shortest wavelength is produced by an electron making transition,2015_Q16_Diagram.png,,"""E₁ to E₀",E₂ to E₁,E₃ to E₂,E₃ to E₁,E₃ to E₀,E,,1
2015-17,2015,17,Electricity,Monitoring and Measuring AC,"The output from a signal generator is connected to the input terminals of an oscilloscope.<br>The trace observed on the oscilloscope screen, the Y-gain setting and the timebase setting are shown.[c]{{IMAGE}}[/c]The frequency of the signal shown is calculated using the",2015_Q17_Diagram.png,,timebase setting and the vertical height of the trace,timebase setting and the horizontal distance between the peaks of the trace,Y-gain setting and the vertical height of the trace,Y-gain setting and the horizontal distance between the peaks of the trace,Y-gain setting and the timebase setting,B,,1
2015-18,2015,18,Electricity,Monitoring and Measuring AC,A circuit is set up as shown.[c]{{IMAGE}}[/c]The r.m.s voltage across the lamp is 12 V.<br>The power produced by the lamp is 24 W.<br><br>The peak current in the lamp is,2015_Q18_Diagram.png,,0.71 A,1.4 A,2.0 A,2.8 A,17 A,D,1,1
2015-19,2015,19,Electricity,Semiconductors and p-n Junctions,A student makes the following statements about energy bands in different materials.<br>[s]I In metals the highest occupied energy band is not completely full.<br>II In insulators the highest occupied energy band is full.<br>III The gap between the valence band and conduction band is smaller in semiconductors than in insulators.[/s]Which of these statements is/are correct?,,,I only,II only,I and II only,I and III only,"I, II and III",E,,1
2015-20,2015,20,Other,Skills,[s][/s]The upward lift force \( L \) on the wings of an aircraft is calculated using the relationship<br>$$L = \frac{1}{2}\rho v^2 A C_L$$where:<br>[s]\( \rho \) is the density of air<br>\( v \) is the speed of the wings through the air<br>\( A \) is the area of the wings<br>\( C_L \) is the coefficient of lift.[/s]The weight of a model aircraft is 80.0 N.<br>The area of the wings on the model aircraft is 3.0 m².<br>The coefficient of lift for these wings is 1.6.<br>The density of air is 1.29 kg m⁻³<br><br>The speed required for the model aircraft to maintain a level flight is,,,2.5 m s⁻¹,3.6 m s⁻¹,5.1 m s⁻¹,12.9 m s⁻¹,25.8 m s⁻¹,C,,1
SPEC-02,Specimen Paper,2,Our Dynamic Universe,Motion - Equations and Graphs,A train accelerates uniformly from 5.0 m s⁻¹ to 12.0 m s⁻¹ while travelling a distance of 119 m along a straight track.<br><br>The acceleration of the train is,,,0.50 m s⁻²,0.70 m s⁻²,1.2 m s⁻²,7.0 m s⁻²,14 m s⁻²,A,,1
SPEC-03,Specimen Paper,3,Our Dynamic Universe,"Forces, Energy and Power","Two blocks are linked by a newton balance of negligible mass.<br>The blocks are placed on a level, frictionless surface. A force of 18.0 N is applied to the blocks as shown.<br>[c]{{IMAGE}}[/c]The reading on the newton balance is",SPEC_Q03_Diagram.png,,3.6 N,7.2 N,9.0 N,10.8 N,18.0 N,B,,1
SPEC-05,Specimen Paper,5,Our Dynamic Universe,"Collisions, Explosions and Impulse","The diagram shows the masses and velocities of two trolleys just before they collide on a level bench.<br>[c]{{IMAGE}}[/c]After the collision, the trolleys move along the bench joined together.<br><br>The kinetic energy lost in this collision is",SPEC_Q05_Diagram.png,,0 J,6.0 J,12 J,18 J,24 J,C,,1
SPEC-07,Specimen Paper,7,Our Dynamic Universe,Gravitation,A javelin is thrown at an angle of 60.0° to the horizontal with a speed of 20.0 m s⁻¹<br>[c]{{IMAGE}}[/c]The javelin is in flight for 3.50 s. The effects of air resistance can be ignored.<br><br>The horizontal distance travelled by the javelin is,SPEC_Q07_Diagram.png,,15.3 m,35.0 m,60.6 m,70.0 m,121 m,B,,1
SPEC-08,Specimen Paper,8,Our Dynamic Universe,Gravitation,Two small asteroids are 12 m apart.<br>The masses of the asteroids are 2.0 × 10³ kg and 0.050 × 10³ kg.<br><br>The gravitational force acting between the asteroids is,,,1.2 × 10⁻⁹ N,4.6 × 10⁻⁸ N,5.6 × 10⁻⁷ N,1.9 × 10⁻⁶ N,6.8 × 10³ N,B,,1
SPEC-09,Specimen Paper,9,Our Dynamic Universe,Special Relativity,A spaceship on a launch pad is measured to have a length \( L \).<br>This spaceship has a speed of 2.5 × 10⁸ m s⁻¹ as it passes a planet.<br><br>Which row in the table describes the length of the spaceship as measured by the pilot in the spaceship and an observer on the planet?,,Length measured by pilot in the spaceship | Length measured by observer on the planet,\( L \) | greater than  \( L \),\( L \) | \( L \),\( L \) | less than  \( L \),greater than  \( L \) | \( L \),less than  \( L \) | less than  \( L \),C,,1
SPEC-10,Specimen Paper,10,Our Dynamic Universe,The Expanding Universe,The siren on an ambulance is emitting sound with a constant frequency of 900 Hz. The ambulance is travelling at a constant speed of 25 m s⁻¹ as it approaches and passes a stationary observer. The speed of sound in air is 340 m s⁻¹<br><br>Which row in the table shows the frequency of the sound heard by the observer as the ambulance approaches and as it moves away from the observer?,,Frequency as ambulance approaches (Hz) | Frequency as ambulance moves away (Hz),900 | 838,971 | 838,838 | 900,971 | 900,838 | 971,B,,1
SPEC-11,Specimen Paper,11,Our Dynamic Universe,The Expanding Universe,Cosmic microwave background radiation and Olbers' paradox provide evidence for,,,the photoelectric effect,the Bohr model of the atom,the theory of special relativity,the Big Bang theory,Newton's Law of Universal Gravitation,D,,1
SPEC-12,Specimen Paper,12,Particles and Waves,Forces on Charged Particles,A student makes the following statements about particles in electric fields.<br>[s]I A neutron experiences a force in an electric field.<br>II When an alpha particle is moved in an electric field work is done.<br>III An electric field applied to a conductor causes the free electrons in the conductor to move.[/s]Which of the statements is/are correct?,,,II only,III only,I and II only,II and III only,"I, II and III",D,,1
SPEC-13,Specimen Paper,13,Particles and Waves,Forces on Charged Particles,"The electric field patterns around charged particles Q, R and S are shown.<br>[c]{{IMAGE}}[/c]<br>Which row in the table shows the charges on particles Q, R and S?",SPEC_Q13_Diagram.png,Charge on Q | Charge on R | Charge on S,negative | negative | positive,positive | positive | negative,negative | positive | negative,negative | negative | negative,positive | positive | positive,B,,1
SPEC-14,Specimen Paper,14,Particles and Waves,The Standard Model,A student makes the following statements about an electron.<br>[s]I An electron is a boson.<br>II An electron is a lepton.<br>III An electron is a fermion.[/s]Which of these statements is/are correct?,,,I only,II only,III only,I and II only,II and III only,E,,1
SPEC-16,Specimen Paper,16,Particles and Waves,Inverse Square Law,Light from a point source is incident on a screen. The screen is 3.0 m from the source.<br>The irradiance at the screen is 8.0 W m⁻².<br>The light source is now moved to a distance of 12 m from the screen.<br><br>The irradiance at the screen is now,,,0.50 W m⁻²,2.0 W m⁻²,4.0 W m⁻²,6.0 W m⁻²,8.0 W m⁻²,A,,1
SPEC-17,Specimen Paper,17,Particles and Waves,Interference,"\( S_1 \) and \( S_2 \) are sources of coherent waves.<br>An interference pattern is obtained between X and Y.<br>[c]{{IMAGE}}[/c]The first order maximum occurs at P, where \( S_1P\) = 200 mm and \( S_2P\) = 180 mm.<br><br>For the third order maximum, at R, the path difference \( (S_1R - S_2R) \) is",SPEC_Q17_Diagram.png,,20 mm,30 mm,40 mm,50 mm,60 mm,E,,1
SPEC-18,Specimen Paper,18,Particles and Waves,Spectra,"In an atom, a photon is emitted when an electron makes a transition from a higher energy level to a lower energy level as shown.<br>[c]{{IMAGE}}[/c]The wavelength of the radiation emitted due to an electron transition between the two energy levels shown is",SPEC_Q18_Diagram.png,,7.31 × 10⁻⁸ m,9.12 × 10⁻⁸ m,1.21 × 10⁻⁷ m,8.23 × 10⁶ m,2.47 × 10¹⁵ m,C,,1
SPEC-19,Specimen Paper,19,Particles and Waves,Refraction of Light,"A ray of red light travels from air into water.<br><br>Which row in the table describes the change, if any, in speed and frequency of a ray of red light as it travels from air into water?",,Speed | Frequency,stays constant | decreases,increases | increases,increases | stays constant,decreases | stays constant,decreases | decreases,D,,1
SPEC-20,Specimen Paper,20,Electricity,Monitoring and Measuring AC,The rms voltage of the mains supply is 230 V.<br><br>The approximate value of the peak voltage is,,,115 V,163 V,325 V,460 V,651 V,C,,1
SPEC-21,Specimen Paper,21,Electricity,Monitoring and Measuring AC,An oscilloscope is connected to the output terminals of a signal generator.<br>The trace displayed on the screen is shown.<br>[c]{{IMAGE}}[/c]The timebase of the oscilloscope is set at 30 ms/div.<br><br>The frequency of the output signal from the signal generator is,SPEC_Q21_Diagram.png,,4.2 × 10⁻³ Hz,8.3 × 10⁻³ Hz,0.12 Hz,4.2 Hz,8.3 Hz,E,,1
SPEC-22,Specimen Paper,22,Electricity,"Current, Potential Difference, Power, and Resistance","In the diagrams below, each resistor has the same resistance.<br><br>Which combination has the least value of the effective resistance between the terminals X and Y?",,,[IMG]SPEC_Q22_A.png,[IMG]SPEC_Q22_B.png,[IMG]SPEC_Q22_C.png,[IMG]SPEC_Q22_D.png,[IMG]SPEC_Q22_E.png,A,,1
SPEC-23,Specimen Paper,23,Electricity,"Current, Potential Difference, Power, and Resistance",Four resistors each of resistance 20 Ω are connected to a 60 V supply of negligible internal resistance as shown.<br>[c]{{IMAGE}}[/c]The potential difference across PQ is,SPEC_Q23_Diagram.png,,12 V,15 V,20 V,24 V,30 V,A,,1
SPEC-24,Specimen Paper,24,Electricity,Electrical Sources and Internal Resistance,The EMF of a battery is,,,the total energy supplied by the battery,the voltage lost due to the internal resistance of the battery,the total charge that passes through the battery,the number of coulombs of charge passing through the battery per second,the energy supplied to each coulomb of charge passing through the battery,E,,1
SPEC-25,Specimen Paper,25,Electricity,Capacitors,A student carries out three experiments to investigate the charging of a capacitor using a DC supply.<br>The graphs obtained from the experiments are shown.<br>[c]{{IMAGE}}[/c]The axes of the graphs have not been labelled.<br><br>Which row in the table shows the labels for the axes of the graphs?,SPEC_Q25_Diagram.png,Graph 1 | Graph 2 | Graph 3,voltage and time | charge and voltage | current and time,current and time | voltage and time | charge and voltage,current and time | charge and voltage | voltage and time,voltage and time | current and time | charge and voltage,charge and voltage | current and time | voltage and time,D,,1
RH15-02,2015 Revised Higher,2,Our Dynamic Universe,"Forces, Energy and Power",The mass of a car is 900 kg. The car is being towed at a steady speed of 4.0 m s⁻¹. The tow rope breaks and the car travels a further 6.0 m in a straight line before coming to rest.<br><br>The magnitude of the average unbalanced force acting on the car while coming to rest is,,,600 N,1200 N,1350 N,3600 N,5400 N,B,1,1
RH15-03,2015 Revised Higher,3,Our Dynamic Universe,"Collisions, Explosions and Impulse",A student makes the following statements about elastic and inelastic collisions.<br>[s]I In an elastic collision kinetic energy is conserved but momentum is not conserved.<br>II In an inelastic collision both kinetic energy and momentum are conserved.<br>III In an inelastic collision momentum is conserved but kinetic energy is not conserved.[/s]Which of the statements is/are correct?,,,I only,II only,III only,I and II only,I and III only,C,,1
RH15-04,2015 Revised Higher,4,Our Dynamic Universe,Gravitation,The distance between a spacecraft and a space station is 0.45 km.<br>The mass of the spacecraft is 1.08 × 10⁵ kg.<br>The mass of the space station is 3.44 × 10⁵ kg.<br><br>The gravitational force between the spacecraft and the space station is,,,1.8 × 10⁶ N,5.5 N,1.2 × 10⁻¹ N,5.5 × 10⁻³ N,1.2 × 10⁻³ N,E,,1
RH15-06,2015 Revised Higher,6,Our Dynamic Universe,The Expanding Universe,"The siren on a police car emits sound which alternates between two different frequencies.<br>The police car moves at a steady speed as it approaches, passes and moves away from a stationary pedestrian.<br><br>Which graph shows how the frequency \( f \) of the sound heard by the pedestrian varies with time \( t \)?",,,[IMG]RH15_Q06_A.png,[IMG]RH15_Q06_B.png,[IMG]RH15_Q06_C.png,[IMG]RH15_Q06_D.png,[IMG]RH15_Q06_E.png,E,1,1
RH15-07,2015 Revised Higher,7,Our Dynamic Universe,The Expanding Universe,The graph shows how the energy emitted per second from an object varies with the wavelength of the radiation emitted by the object.<br>[c]{{IMAGE}}[/c]The temperature of the object is increased.<br><br>Which graph shows how the energy emitted per second now varies with the wavelength of the radiation?,RH15_Q07_Diagram.png,,[IMG]RH15_Q07_A.png,[IMG]RH15_Q07_B.png,[IMG]RH15_Q07_C.png,[IMG]RH15_Q07_D.png,[IMG]RH15_Q07_E.png,B,,1
RH15-08,2015 Revised Higher,8,Particles and Waves,The Standard Model,A student makes the following statements about a proton.<br>[s]I A proton is a fermion.<br>II A proton is a baryon.<br>III A proton is a meson.[/s]Which of these statements is/are correct?,,,I only,II only,III only,I and II only,I and III only,D,,1
RH15-10,2015 Revised Higher,10,Particles and Waves,Forces on Charged Particles,"One joule of work is done in moving one coulomb of charge between two plates as shown.<br>[c]{{IMAGE}}[/c]From the information given, which of the following statements must be true?",RH15_Q10_Diagram.png,,The distance between the plates is one metre.,The capacitance of the circuit is one farad.,The current in the circuit is one ampere.,The potential difference between the plates is one volt.,The resistance of the circuit is one ohm.,D,,1
RH15-11,2015 Revised Higher,11,Particles and Waves,Wave-Particle Duality,Radiation of frequency 9.40 × 10¹⁴ Hz is incident on a clean metal surface.<br>The work function of the metal is 3.78 × 10⁻¹⁹ J.<br><br>The maximum kinetic energy of an emitted photoelectron is,,,2.45 × 10⁻¹⁹ J,3.78 × 10⁻¹⁹ J,6.23 × 10⁻¹⁹ J,2.49 × 10³³ J,1.00 × 10⁻¹⁸ J,A,,1
RH15-15,2015 Revised Higher,15,Particles and Waves,Inverse Square Law,A small lamp is placed 0.50 m above the surface of a desk.<br>[c]{{IMAGE}}[/c]There is no other source of light.<br>The lamp is now moved until the irradiance at the desk surface is halved.<br><br>The new distance of the lamp above the desk surface is approximately,RH15_Q15_Diagram.png,,0.7 m,1.0 m,1.4 m,1.5 m,2.0 m,A,,1
RH15-18,2015 Revised Higher,18,Electricity,Monitoring and Measuring AC,The heating element of an electric kettle has a resistance of 30 Ω.<br>The kettle is connected to an a.c. power supply. The r.m.s. voltage of the supply is 230 V.<br><br>The peak value of the current in the element is,,,0.1 A,0.2 A,5.4 A,7.7 A,10.8 A,E,,1
RH15-20,2015 Revised Higher,20,Other,Skills,A student makes measurements of the time taken for sound to travel various distances in air.<br>The measurements are used to produce the following graph.<br>[c]{{IMAGE}}[/c]The student makes the following statements.<br>[s]I The graph proves that the distance travelled is directly proportional to the time taken.<br>II The graph indicates that there is a systematic uncertainty in the measurements.<br>III The speed of sound can be calculated from the gradient of the graph.[/s]Which of these statements is/are correct?,RH15_Q20_Diagram.png,,I only,I and II only,I and III only,II and III only,"I, II and III",D,1,1
RH14-01,2014 Revised Higher,1,Our Dynamic Universe,Motion - Equations and Graphs,A ball moves down a frictionless slope from X to Y.[c]{{IMAGE}}[/c]Which graph shows how the acceleration \(a\) of the ball varies with time \(t\) as it moves down the slope?,RH14_Q01_Diagram.png,,[IMG]RH14_Q01_A.png,[IMG]RH14_Q01_B.png,[IMG]RH14_Q01_C.png,[IMG]RH14_Q01_D.png,[IMG]RH14_Q01_E.png,A,,1
RH14-02,2014 Revised Higher,2,Our Dynamic Universe,Motion - Equations and Graphs,A boat is moving at a speed of 6.0 m s⁻¹. The boat now accelerates at 3.0 m s⁻² until it reaches a speed of 12 m s⁻¹.<br><br>The distance travelled by the boat during this acceleration is,,,6.0 m,18 m,30 m,36 m,54 m,B,,1
RH14-03,2014 Revised Higher,3,Our Dynamic Universe,"Collisions, Explosions and Impulse",The graph shows how the force acting on an object of mass 5.0 kg varies with time.[c]{{IMAGE}}[/c]The change in momentum of the object is,RH14_Q03_Diagram.png,,7.0 kg m s⁻¹,30 kg m s⁻¹,35 kg m s⁻¹,60 kg m s⁻¹,175 kg m s⁻¹,C,,1
RH14-04,2014 Revised Higher,4,Our Dynamic Universe,Special Relativity,A spaceship is moving with a constant speed of 0.6\(c\) towards the Earth.<br>The spaceship emits a beam of light towards the Earth. An astronaut in the spaceship and an observer on Earth both measure the speed of the emitted light.<br><br>Which row in the table shows the speed of the emitted light as measured by the astronaut and by the observer on Earth?,,Speed of emitted light as measured by astronaut|Speed of emitted light as measured by observer on Earth,0.4\(c\) | 1.6\(c\),\(c\) | \(c\),\(c\) | 1.6\(c\),1.6\(c\) | 0.4\(c\),1.6\(c\) | \(c\),B,,1
RH14-05,2014 Revised Higher,5,Our Dynamic Universe,The Expanding Universe,"The graph shows how the energy emitted per second from the surface of a hot object varies with the wavelength, \(\lambda\), of the emitted radiation at different temperatures.[c]{{IMAGE}}[/c]<br>A student makes the following statements based on the information shown in the graph.<br>[s]I As the temperature of the object increases, the total energy emitted per second decreases.<br>II As the temperature of the object increases, the peak wavelength of the emitted radiation decreases.<br>III The frequency of the emitted radiation steadily increases as the emitted energy per second decreases.[/s]Which of the statements is/are correct?",RH14_Q05_Diagram.png,,I only,II only,III only,I and II only,II and III only,B,,1
RH14-06,2014 Revised Higher,6,Our Dynamic Universe,The Expanding Universe,The cooling of the Universe and cosmic microwave background radiation provide evidence for,,,the photoelectric effect,the Bohr model of the atom,the theory of special relativity,the Big Bang theory,Newton's Universal Law of Gravitation,D,,1
RH14-09,2014 Revised Higher,9,Particles and Waves,Forces on Charged Particles,An electron enters a region of magnetic field as shown.[c]{{IMAGE}}[/c]The direction of the force exerted by the magnetic field on the electron as it enters the field is,RH14_Q09_Diagram.png,,to the left,into the page,out of the page,towards the top of the page,towards the bottom of the page,E,,1
RH14-10,2014 Revised Higher,10,Particles and Waves,Nuclear Reactions,An isotope of uranium decays into an isotope of protactinium in two stages as shown.<br>$${}_{92}^{238}\text{U} \xrightarrow{\text{stage 1}} {}_{90}^{234}\text{Th} \xrightarrow{\text{stage 2}} {}_{91}^{234}\text{Pa}$$<br>Which row in the table identifies the radiations which must be emitted at each stage?,,stage 1|stage 2,alpha | gamma,beta | gamma,gamma | beta,beta | alpha,alpha | beta,E,,1
RH14-11,2014 Revised Higher,11,Particles and Waves,Nuclear Reactions,The following statement represents a fission reaction.<br>$${}_{92}^{235}\text{U} + {}_{0}^{1}\text{n} \rightarrow {}_{57}^{139}\text{La} + {}_{42}^{95}\text{Mo} + 2{}_{0}^{1}\text{n} + 7_{-1}^{0}\text{e}$$The total mass of the particles before the reaction is 391.848 × 10⁻²⁷ kg.<br>The total mass of the particles after the reaction is 391.478 × 10⁻²⁷ kg.<br>The energy released in this reaction is,,,3.53 × 10⁻⁸ J,3.52 × 10⁻⁸ J,3.33 × 10⁻¹¹ J,1.67 × 10⁻¹¹ J,1.11 × 10⁻¹⁹ J,C,,1
RH14-12,2014 Revised Higher,12,Particles and Waves,Interference,"The spectrum of white light from a filament lamp may be viewed using a prism or a grating.<br>A student, asked to compare the spectra formed by the two methods, makes the following statements.<br>[s]I The prism produces a spectrum by refraction and the grating produces a spectrum by interference.<br>II The spectrum formed by the prism consists of all the wavelengths present in the white light and the spectrum formed by the grating consists of only a few specific wavelengths.<br>III The prism produces a single spectrum and the grating produces more than one spectrum.[/s]Which of the statements is/are correct?",,,I only,II only,I and II only,I and III only,"I, II and III",D,1,1
RH14-13,2014 Revised Higher,13,Particles and Waves,Refraction of Light,The diagram shows the path of a ray of red light as it passes from air into substance X.[c]{{IMAGE}}[/c]The critical angle for the light in substance X is,RH14_Q13_Diagram.png,,32°,41°,45°,52°,90°,B,,1
RH14-14,2014 Revised Higher,14,Particles and Waves,Inverse Square Law,"The irradiance of light from a point source is 160 units at a distance of 0.50 m from the source.<br><br>At a distance 2.0 m from this source, the irradiance is",,,160 units,80 units,40 units,10 units,5 units,D,,1
RH14-16,2014 Revised Higher,16,Electricity,"Current, Potential Difference, Power, and Resistance",Five resistors are connected as shown.[c]{{IMAGE}}[/c]<br>The resistance between X and Y is,RH14_Q16_Diagram.png,,12 Ω,20 Ω,30 Ω,60 Ω,180 Ω,B,,1
RH14-17,2014 Revised Higher,17,Electricity,"Current, Potential Difference, Power, and Resistance",A circuit is set up as shown.[c]{{IMAGE}}[/c]<br>The internal resistance of the supply is negligible.<br><br>Which row in the table shows the potential difference (p.d.) across the 12 Ω resistor when switch S is open and when S is closed?,RH14_Q17_Diagram.png,p.d. across 12 Ω resistor when S is open / V|p.d. across 12 Ω resistor when S is closed / V,30 | 18,45 | 45,60 | 45,60 | 72,72 | 60,D,,1
RH14-18,2014 Revised Higher,18,Electricity,Semiconductors and p-n Junctions,"The letters X, Y and Z represent missing words from the following passage.<br>[s]Solids can be divided into 3 broad categories: conductors, insulators and semiconductors.<br>In ...X... the conduction band is not completely full and this allows electrons to move easily.<br>In ...Y... the valence band is full.<br>In ...Z... electrons can move from the valence to the conduction band at room temperature.[/s]Which row in the table shows the missing words?",,X|Y|Z,conductors | insulators | semiconductors,semiconductors | insulators | conductors,insulators | semiconductors | conductors,conductors | semiconductors | insulators,insulators | conductors | semiconductors,A,,1
RH14-19,2014 Revised Higher,19,Electricity,Semiconductors and p-n Junctions,"A student makes the following statements about p-n junction devices.<br>[s]I In solar cells, a potential difference is produced when photons are incident on the junction.<br>II The photovoltaic effect occurs in solar cells.<br>III In LEDs, photons are emitted from the junction when a current is passed through it.[/s]Which of these statements is/are correct?",,,I only,III only,I and II only,I and III only,"I, II and III",E,,1
RH14-20,2014 Revised Higher,20,Other,Uncertainties,A ball is dropped several times from the same height.<br>A student records the following times for the ball to reach the ground.<br><br>[c]1.15 s  1.13 s  1.09 s  1.13 s  1.05 s[/c]<br>Which row in the table shows the mean time for the ball to reach the ground and the approximate random uncertainty in this mean?,,Mean time / s|Approximate random uncertainty / s,1.11 | 0.02,1.11 | 0.10,1.13 | 0.02,1.13 | 0.10,4.71 | 0.94,A,,1
RH13-02,2013 Revised Higher,2,Our Dynamic Universe,Motion - Equations and Graphs,An object starts from rest and accelerates in a straight line.<br>The graph shows how the acceleration of the object varies with time.<br>[c]{{IMAGE}}[/c]The speed of the object at 5 seconds is,RH13_Q02_Diagram.png,,2 m s⁻¹,8 m s⁻¹,12 m s⁻¹,16 m s⁻¹,20 m s⁻¹,B,,1
RH13-03,2013 Revised Higher,3,Other,Uncertainties,"A vehicle runs down a slope as shown.<br>[c]{{IMAGE}}[/c]The following results are obtained.<br><br>angle of slope, \( \theta \) = 15.0 ± 0.5°<br>length of card on top of vehicle, \( d \) = 0.020 ± 0.001 m<br>time for card to pass light gate 1, \( t_1 \) = 0.40 ± 0.01 s<br>time for card to pass light gate 2, \( t_2 \) = 0.25 ± 0.01 s<br>time for vehicle to travel between the light gates, \( t_3 \) = 0.50 ± 0.01 s<br><br>Which quantity has the largest percentage uncertainty?",RH13_Q03_Diagram.png,,\( \theta \),\( d \),\( t_1 \),\( t_2 \),\( t_3 \),B,,1
